geneID	txID	gene	transcript
gene-Smarcal1	rna-XM_011238557	0.554423141623057	NA
gene-Smarcal1	rna-XM_006496144	0.554423141623057	NA
gene-Tns1	rna-XM_030252987	0.494184967645076	NA
gene-Tns1	rna-XM_030252988	0.494184967645076	NA
gene-Tns1	rna-XM_036163621	0.494184967645076	NA
gene-Tns1	rna-NM_001413790	0.494184967645076	NA
gene-Tns1	rna-NM_001413787	0.494184967645076	NA
gene-Tns1	rna-NM_001289895	0.494184967645076	NA
gene-Arpc2	rna-NM_001357387	0.510064767164935	NA
gene-Arpc2	rna-NM_029711	0.510064767164935	NA
gene-Pnkd	rna-NM_025580	1	NA
gene-Pnkd	rna-NM_001039509	1	NA
gene-Pnkd	rna-NM_019999	1	NA
gene-Ctdsp1	rna-NM_153088	1	NA
gene-Ctdsp1	rna-NM_001421262	1	NA
gene-Usp37	rna-NM_001310662	1	NA
gene-Usp37	rna-XM_006496054	1	NA
gene-Usp37	rna-XM_006496057	1	NA
gene-Cnot9	rna-XM_006496171	1	NA
gene-Cnot9	rna-NM_021383	1	NA
gene-Zfp142	rna-XM_006496318	1	NA
gene-Zfp142	rna-XM_036154354	1	NA
gene-Zfp142	rna-XM_036154349	1	NA
gene-Zfp142	rna-NM_001310668	1	NA
gene-Zfp142	rna-NM_029888	1	NA
gene-Bcs1l	rna-NM_001305652	1	NA
gene-Bcs1l	rna-NM_025784	1	NA
gene-Bcs1l	rna-XR_003946408	1	NA
gene-Bcs1l	rna-XR_003946409	1	NA
gene-Rnf25	rna-NM_001305230	1	NA
gene-Rnf25	rna-NM_021313	1	NA
gene-Stk36	rna-XM_036165490	1	NA
gene-Stk36	rna-NM_001404077	1	NA
gene-Stk36	rna-NM_175031	1	NA
gene-Stk36	rna-NR_175802	1	NA
gene-Stk36	rna-NR_175803	1	NA
gene-Cfap65	rna-XM_030254139	1	NA
gene-Cfap65	rna-XM_006495991	1	NA
gene-Cfap65	rna-NM_001039495	1	NA
gene-Cfap65	rna-XR_373253	1	NA
gene-Cnppd1	rna-NM_001356264	1	NA
gene-Cnppd1	rna-NM_026977	1	NA
gene-Cnppd1	rna-XM_006496541	1	NA
gene-Retreg2	rna-NM_001305231	0.784361162316369	NA
gene-Retreg2	rna-NM_170755	0.784361162316369	NA
gene-Retreg2	rna-NM_001305232	0.784361162316369	NA
gene-Zfand2b	rna-NM_001159905	0.361274487287326	NA
gene-Zfand2b	rna-NM_001159906	0.361274487287326	NA
gene-Zfand2b	rna-NM_026846	0.361274487287326	NA
gene-Abcb6	rna-NM_023732	1	NA
gene-Abcb6	rna-XM_006496552	1	NA
gene-Atg9a	rna-NM_001408227	1	NA
gene-Atg9a	rna-NM_001003917	1	NA
gene-Atg9a	rna-NM_001288612	1	NA
gene-Atg9a	rna-XM_011238690	1	NA
gene-Ankzf1	rna-NR_175880	0.963468619060746	NA
gene-Ankzf1	rna-NR_175881	0.963468619060746	NA
gene-Ankzf1	rna-XR_004933624	0.963468619060746	NA
gene-Ankzf1	rna-NM_001267620	0.963468619060746	NA
gene-Ankzf1	rna-NM_026187	0.963468619060746	NA
gene-Ankzf1	rna-XM_036152358	0.963468619060746	NA
gene-Glb1l	rna-XM_036154001	0.491071649480643	NA
gene-Glb1l	rna-XM_006496555	0.491071649480643	NA
gene-Glb1l	rna-XM_011238713	0.491071649480643	NA
gene-Glb1l	rna-XM_030243213	0.491071649480643	NA
gene-Glb1l	rna-XR_003947211	0.491071649480643	NA
gene-Glb1l	rna-XM_006496554	0.491071649480643	NA
gene-Stk16	rna-XM_006496462	0.86866827484887	NA
gene-Stk16	rna-NM_011494	0.86866827484887	NA
gene-Stk16	rna-XM_006496461	0.86866827484887	NA
gene-Stk16	rna-XR_004941328	0.86866827484887	NA
gene-Dnajb2	rna-XR_001785224	1	NA
gene-Dnajb2	rna-XM_006496511	1	NA
gene-Dnajb2	rna-NM_001159883	1	NA
gene-Dnajb2	rna-NM_178055	1	NA
gene-Dnajb2	rna-NM_001159885	1	NA
gene-Dnpep	rna-NM_001420139	0.967178010284185	NA
gene-Dnpep	rna-NM_016878	0.967178010284185	NA
gene-Dnpep	rna-NM_001110831	0.967178010284185	NA
gene-Speg	rna-NM_001085371	0.885536398274816	NA
gene-Speg	rna-XM_030243476	0.885536398274816	NA
gene-Speg	rna-NM_001085370	0.885536398274816	NA
gene-Speg	rna-XM_036155175	0.885536398274816	NA
gene-Speg	rna-NM_001173477	0.885536398274816	NA
gene-Speg	rna-XM_036155197	0.885536398274816	NA
gene-Speg	rna-XM_030243348	0.885536398274816	NA
gene-Gmppa	rna-NM_001357169	0.11527074404594	NA
gene-Gmppa	rna-NM_001357170	0.11527074404594	NA
gene-Gmppa	rna-NM_133708	0.11527074404594	NA
gene-Gmppa	rna-XM_006496538	0.11527074404594	NA
gene-Obsl1	rna-NM_178884	0.706091977426607	NA
gene-Obsl1	rna-XR_004935358	0.706091977426607	NA
gene-Obsl1	rna-XR_004935359	0.706091977426607	NA
gene-Obsl1	rna-XR_004935360	0.706091977426607	NA
gene-Obsl1	rna-NM_001310679	0.706091977426607	NA
gene-Obsl1	rna-NM_001403114	0.706091977426607	NA
gene-Inha	rna-NM_001329843	0.670279596572394	NA
gene-Inha	rna-NM_010564	0.670279596572394	NA
gene-Inha	rna-XM_011238675	0.670279596572394	NA
gene-Stk11ip	rna-NM_027886	1	NA
gene-Stk11ip	rna-XM_030243043	1	NA
gene-Stk11ip	rna-XM_036153689	1	NA
gene-Slc4a3	rna-NM_001357149	1	NA
gene-Slc4a3	rna-NM_009208	1	NA
gene-Slc4a3	rna-XM_006496458	1	NA
gene-Slc4a3	rna-NM_001357150	1	NA
gene-Epha4	rna-XM_006496407	1	NA
gene-Epha4	rna-NM_007936	1	NA
gene-Farsb	rna-NM_001278075	1	NA
gene-Farsb	rna-NM_011811	1	NA
gene-Acsl3	rna-NM_001033606	1	NA
gene-Acsl3	rna-NM_028817	1	NA
gene-Scg2	rna-NM_001310680	1	NA
gene-Scg2	rna-NM_009129	1	NA
gene-Wdfy1	rna-XM_006496543	0.451629559416933	NA
gene-Wdfy1	rna-NM_001111279	0.451629559416933	NA
gene-Wdfy1	rna-XM_017322387	0.451629559416933	NA
gene-Cul3	rna-NM_016716	0.00546413158088648	1
gene-Cul3	rna-XM_030254443	0.00546413158088648	0.000949566697040928
gene-Cul3	rna-XM_030254438	0.00546413158088648	0.0258888349126251
gene-Dock10	rna-NM_001285927	0.646110426658103	NA
gene-Dock10	rna-NM_001406554	0.646110426658103	NA
gene-Dock10	rna-XM_030252603	0.646110426658103	NA
gene-Dock10	rna-XM_011238683	0.646110426658103	NA
gene-Dock10	rna-XM_030252594	0.646110426658103	NA
gene-Nyap2	rna-XM_006496485	1	NA
gene-Nyap2	rna-NM_001356397	1	NA
gene-Mff	rna-NM_001310697	0.897155448808057	NA
gene-Mff	rna-NM_001310699	0.897155448808057	NA
gene-Mff	rna-NM_029409	0.897155448808057	NA
gene-Mff	rna-NM_001372408	0.897155448808057	NA
gene-Mff	rna-NM_001372414	0.897155448808057	NA
gene-Agfg1	rna-XM_006496440	0.634057177620384	NA
gene-Agfg1	rna-XM_030249652	0.634057177620384	NA
gene-Agfg1	rna-XM_036161673	0.634057177620384	NA
gene-Agfg1	rna-NM_001347077	0.634057177620384	NA
gene-Agfg1	rna-NM_001310713	0.634057177620384	NA
gene-Agfg1	rna-NM_001368850	0.634057177620384	NA
gene-Agfg1	rna-NM_010472	0.634057177620384	NA
gene-Sphkap	rna-NM_001356547	0.0448510147489108	1
gene-Sphkap	rna-NM_001405283	0.0448510147489108	0.0287047162242254
gene-Sphkap	rna-NM_001405285	0.0448510147489108	1
gene-Sphkap	rna-NM_172430	0.0448510147489108	1
gene-Trip12	rna-NM_133975	0.155050074068529	NA
gene-Trip12	rna-XM_036161116	0.155050074068529	NA
gene-Trip12	rna-XM_036161342	0.155050074068529	NA
gene-Trip12	rna-XM_030249247	0.155050074068529	NA
gene-Trip12	rna-XM_006496416	0.155050074068529	NA
gene-Slc16a14	rna-NM_027921	1	NA
gene-Slc16a14	rna-NM_001417885	1	NA
gene-Slc16a14	rna-NM_001417886	1	NA
gene-Cab39	rna-NM_001420015	0.0126830077830702	0
gene-Cab39	rna-NM_133781	0.0126830077830702	0
gene-2810459M11Rik	rna-NM_001144992	1	NA
gene-2810459M11Rik	rna-NM_001144993	1	NA
gene-Armc9	rna-XM_006529960	1	NA
gene-Armc9	rna-XM_036154435	1	NA
gene-Armc9	rna-NM_027456	1	NA
gene-Ncl	rna-NM_010880	1	NA
gene-Ncl	rna-XM_006529238	1	NA
gene-Pde6d	rna-NM_001360816	1	NA
gene-Pde6d	rna-NM_008801	1	NA
gene-Cops7b	rna-XM_006529625	0.718890359024166	NA
gene-Cops7b	rna-NM_172974	0.718890359024166	NA
gene-Cops7b	rna-XM_036165290	0.718890359024166	NA
gene-Dis3l2	rna-NM_001172157	1	NA
gene-Dis3l2	rna-NM_153530	1	NA
gene-Ecel1	rna-NM_001277925	0.566639146811598	NA
gene-Ecel1	rna-NM_001420152	0.566639146811598	NA
gene-Eif4e2	rna-XM_006529674	1	NA
gene-Eif4e2	rna-NM_001347083	1	NA
gene-Eif4e2	rna-NM_001039170	1	NA
gene-Eif4e2	rna-NM_023314	1	NA
gene-Eif4e2	rna-XM_030254746	1	NA
gene-Eif4e2	rna-XM_030254745	1	NA
gene-Gigyf2	rna-XM_006529469	0.44157111449847	NA
gene-Gigyf2	rna-NM_001110212	0.44157111449847	NA
gene-Gigyf2	rna-NM_146112	0.44157111449847	NA
gene-Gigyf2	rna-XM_006529470	0.44157111449847	NA
gene-Ngef	rna-NM_019867	0.977264395233439	NA
gene-Ngef	rna-XM_036152417	0.977264395233439	NA
gene-Inpp5d	rna-NM_001110193	0.892712634579143	NA
gene-Inpp5d	rna-NM_010566	0.892712634579143	NA
gene-Inpp5d	rna-XM_006529154	0.892712634579143	NA
gene-Atg16l1	rna-NM_001205391	1	NA
gene-Atg16l1	rna-NM_001205392	1	NA
gene-Atg16l1	rna-NM_029846	1	NA
gene-Usp40	rna-XM_036164536	0.972188512944658	NA
gene-Usp40	rna-XM_036164533	0.972188512944658	NA
gene-Usp40	rna-XM_006529477	0.972188512944658	NA
gene-Usp40	rna-XR_004942001	0.972188512944658	NA
gene-Usp40	rna-XR_004942004	0.972188512944658	NA
gene-Hjurp	rna-NM_198652	1	NA
gene-Hjurp	rna-XM_006529720	1	NA
gene-Sh3bp4	rna-XM_030243890	1	NA
gene-Sh3bp4	rna-NM_133816	1	NA
gene-Agap1	rna-NM_001037136	0.660832116851014	NA
gene-Agap1	rna-NM_178119	0.660832116851014	NA
gene-Col6a3	rna-NM_001243009	1	NA
gene-Col6a3	rna-XM_030245451	1	NA
gene-Col6a3	rna-XM_030245438	1	NA
gene-Col6a3	rna-XM_030245437	1	NA
gene-Lrrfip1	rna-XM_030251811	1	NA
gene-Lrrfip1	rna-XM_030251812	1	NA
gene-Lrrfip1	rna-NM_001111312	1	NA
gene-Lrrfip1	rna-XM_006529214	1	NA
gene-Lrrfip1	rna-XM_036162432	1	NA
gene-Lrrfip1	rna-NM_001111311	1	NA
gene-Ube2f	rna-NM_001355762	0.0245057555186116	1
gene-Ube2f	rna-NM_001355763	0.0245057555186116	1
gene-Ube2f	rna-NM_026454	0.0245057555186116	1
gene-Ube2f	rna-XM_011248067	0.0245057555186116	1
gene-Ube2f	rna-XM_030242557	0.0245057555186116	0.0187709230303923
gene-Scly	rna-XR_003956210	0.968385128417493	NA
gene-Scly	rna-XM_006529746	0.968385128417493	NA
gene-Scly	rna-NM_016717	0.968385128417493	NA
gene-Ilkap	rna-NM_023343	0.693439397128667	NA
gene-Ilkap	rna-XM_006529815	0.693439397128667	NA
gene-Ilkap	rna-XM_006529808	0.693439397128667	NA
gene-Per2	rna-XM_006529250	1	NA
gene-Per2	rna-NM_011066	1	NA
gene-Per2	rna-NR_185210	1	NA
gene-Asb1	rna-NM_001039126	0.0433591258938614	0
gene-Asb1	rna-NM_023046	0.0433591258938614	0
gene-Hdac4	rna-XM_030252552	0.697706264206411	NA
gene-Hdac4	rna-XM_017319477	0.697706264206411	NA
gene-Hdac4	rna-NM_207225	0.697706264206411	NA
gene-Hdac4	rna-XM_030252531	0.697706264206411	NA
gene-Ndufa10	rna-XM_030242321	1	NA
gene-Ndufa10	rna-NM_024197	1	NA
gene-Gpc1	rna-NM_016696	0.388266786296365	NA
gene-Gpc1	rna-XM_006529142	0.388266786296365	NA
gene-5033417F24Rik	rna-NR_138577	1	NA
gene-5033417F24Rik	rna-NR_138578	1	NA
gene-Rnpepl1	rna-NM_181405	1	NA
gene-Rnpepl1	rna-XM_011247895	1	NA
gene-Gpr35	rna-XM_006529780	1	NA
gene-Gpr35	rna-XM_011248053	1	NA
gene-Kif1a	rna-NM_001110315	1	NA
gene-Kif1a	rna-NM_001294150	1	NA
gene-Kif1a	rna-NM_008440	1	NA
gene-Pask	rna-NM_001421102	0.55711298697611	NA
gene-Pask	rna-NM_001421103	0.55711298697611	NA
gene-Pask	rna-XR_001784731	0.55711298697611	NA
gene-Hdlbp	rna-NM_001301364	0.626503899596954	NA
gene-Hdlbp	rna-NM_001357556	0.626503899596954	NA
gene-Hdlbp	rna-NM_133808	0.626503899596954	NA
gene-Stk25	rna-XR_001785363	1	NA
gene-Stk25	rna-XR_387188	1	NA
gene-Stk25	rna-XM_006529768	1	NA
gene-Dtymk	rna-NM_001105667	0.859615249671792	NA
gene-Dtymk	rna-XR_003954565	0.859615249671792	NA
gene-Dtymk	rna-NM_023136	0.859615249671792	NA
gene-Ing5	rna-XM_006529792	1	NA
gene-Ing5	rna-NM_025454	1	NA
gene-D2hgdh	rna-NM_001310767	1	NA
gene-D2hgdh	rna-NM_001421239	1	NA
gene-D2hgdh	rna-NM_001421240	1	NA
gene-D2hgdh	rna-NM_178882	1	NA
gene-D2hgdh	rna-XM_017313036	1	NA
gene-D2hgdh	rna-XM_036154596	1	NA
gene-St8sia4	rna-NM_001421004	1	NA
gene-St8sia4	rna-NM_009183	1	NA
gene-Slco4c1	rna-XR_001784188	1	NA
gene-Slco4c1	rna-NM_172658	1	NA
gene-Macir	rna-NM_001355072	1	NA
gene-Macir	rna-NM_133825	1	NA
gene-Ppip5k2	rna-NM_001405458	0.414071286015851	NA
gene-Ppip5k2	rna-NM_001405462	0.414071286015851	NA
gene-Ppip5k2	rna-NM_173760	0.414071286015851	NA
gene-Ppip5k2	rna-XM_006529491	0.414071286015851	NA
gene-Ppip5k2	rna-XM_030253787	0.414071286015851	NA
gene-Gin1	rna-XM_006529614	1	NA
gene-Gin1	rna-NM_026250	1	NA
gene-Gin1	rna-XM_030254329	1	NA
gene-Pam	rna-XM_030252186	0.0258221813106509	1
gene-Pam	rna-NM_001420992	0.0258221813106509	0.066730418871737
gene-Pam	rna-NM_001357127	0.0258221813106509	0.0349752263516471
gene-Pam	rna-NM_001420986	0.0258221813106509	0.013406497477439
gene-Cntnap5b	rna-XM_006529594	0.0495788016909867	0
gene-Cntnap5b	rna-XM_011248005	0.0495788016909867	0
gene-Rnf152	rna-NM_001160368	0.0297211715772536	0.0617762927345171
gene-Rnf152	rna-NM_178779	0.0297211715772536	1
gene-Rnf152	rna-XM_017321207	0.0297211715772536	0.00811394882166498
gene-Pign	rna-NM_013784	1	NA
gene-Pign	rna-XR_003955701	1	NA
gene-Pign	rna-XM_017321076	1	NA
gene-Relch	rna-XM_030253819	1	NA
gene-Relch	rna-NM_029349	1	NA
gene-Relch	rna-NM_173187	1	NA
gene-Zcchc2	rna-XM_006529517	0.898419036831976	NA
gene-Zcchc2	rna-XM_006529518	0.898419036831976	NA
gene-Zcchc2	rna-NM_001122675	0.898419036831976	NA
gene-Zcchc2	rna-NM_001122676	0.898419036831976	NA
gene-Kdsr	rna-NM_027534	0.800709007458212	NA
gene-Kdsr	rna-XR_004934272	0.800709007458212	NA
gene-Kdsr	rna-NM_001316750	0.800709007458212	NA
gene-Cdh7	rna-XM_011248006	0.103225342578461	NA
gene-Cdh7	rna-XM_006529611	0.103225342578461	NA
gene-Cdh7	rna-XM_017320703	0.103225342578461	NA
gene-Cdh7	rna-NM_001316743	0.103225342578461	NA
gene-Cdh7	rna-NM_001316744	0.103225342578461	NA
gene-Cdh7	rna-NM_172853	0.103225342578461	NA
gene-Dsel	rna-XM_017321183	1	NA
gene-Dsel	rna-XM_030254948	1	NA
gene-Dsel	rna-NM_001081316	1	NA
gene-Gm50605	rna-XR_001779334	1	NA
gene-Gm50605	rna-XR_001779333	1	NA
gene-Cntnap5a	rna-NM_001371013	1	NA
gene-Cntnap5a	rna-XM_006529774	1	NA
gene-Clasp1	rna-NM_001359328	1	NA
gene-Clasp1	rna-NM_001359336	1	NA
gene-Clasp1	rna-NM_001359343	1	NA
gene-Clasp1	rna-NM_001359345	1	NA
gene-Clasp1	rna-NM_029709	1	NA
gene-Tfcp2l1	rna-XM_006529961	1	NA
gene-Tfcp2l1	rna-NM_023755	1	NA
gene-Gli2	rna-NM_001081125	0.678596232114401	NA
gene-Gli2	rna-XM_011247924	0.678596232114401	NA
gene-Gli2	rna-XM_036160464	0.678596232114401	NA
gene-Epb41l5	rna-XM_006529399	1	NA
gene-Epb41l5	rna-NM_145506	1	NA
gene-Ptpn4	rna-XM_030252302	0.865234874880008	NA
gene-Ptpn4	rna-XM_030252299	0.865234874880008	NA
gene-Ptpn4	rna-XM_030252301	0.865234874880008	NA
gene-Ptpn4	rna-XM_006529254	0.865234874880008	NA
gene-Ptpn4	rna-XM_006529253	0.865234874880008	NA
gene-Insig2	rna-NM_133748	0.495421950958201	NA
gene-Insig2	rna-NM_178082	0.495421950958201	NA
gene-Ccdc93	rna-NM_001025156	1	NA
gene-Ccdc93	rna-NM_029955	1	NA
gene-Dpp10	rna-NM_001406426	0.0208669297326275	0
gene-Dpp10	rna-NM_199021	0.0208669297326275	0
gene-Actr3	rna-NM_001205385	0.316258240224933	NA
gene-Actr3	rna-NM_001205386	0.316258240224933	NA
gene-Actr3	rna-NM_023735	0.316258240224933	NA
gene-Slc35f5	rna-NM_001356294	1	NA
gene-Slc35f5	rna-NM_028787	1	NA
gene-Lypd1	rna-NM_145100	0.986138883122715	NA
gene-Lypd1	rna-XM_011248088	0.986138883122715	NA
gene-Lypd1	rna-XM_006529885	0.986138883122715	NA
gene-Nckap5	rna-NM_172484	1	NA
gene-Nckap5	rna-XM_030252637	1	NA
gene-Mgat5	rna-XM_006529055	0.00684941468921055	0
gene-Mgat5	rna-NM_145128	0.00684941468921055	0
gene-Rab3gap1	rna-XR_001784075	1	NA
gene-Rab3gap1	rna-NM_178690	1	NA
gene-Zranb3	rna-NM_027678	1	NA
gene-Zranb3	rna-NM_001357573	1	NA
gene-Zranb3	rna-NM_001285945	1	NA
gene-Zranb3	rna-XR_004941832	1	NA
gene-Zranb3	rna-XM_006529416	1	NA
gene-R3hdm1	rna-XM_030253150	1	NA
gene-R3hdm1	rna-XM_030253152	1	NA
gene-R3hdm1	rna-XM_030253156	1	NA
gene-R3hdm1	rna-XM_006529420	1	NA
gene-R3hdm1	rna-XM_030253186	1	NA
gene-R3hdm1	rna-NM_181750	1	NA
gene-Ubxn4	rna-NM_001356529	0.333303675894064	NA
gene-Ubxn4	rna-NM_026390	0.333303675894064	NA
gene-Cxcr4	rna-NM_001356509	1	NA
gene-Cxcr4	rna-NM_009911	1	NA
gene-Thsd7b	rna-XM_011247964	1	NA
gene-Thsd7b	rna-NM_172485	1	NA
gene-Cd55	rna-NM_010016	0.877870201194021	NA
gene-Cd55	rna-NR_175895	0.877870201194021	NA
gene-Pfkfb2	rna-NR_027859	1	NA
gene-Pfkfb2	rna-NM_001368843	1	NA
gene-Pfkfb2	rna-NM_001162415	1	NA
gene-Pfkfb2	rna-NM_008825	1	NA
gene-Eif2d	rna-XR_004940652	1	NA
gene-Eif2d	rna-NM_001136070	1	NA
gene-Rassf5	rna-NM_001311094	1	NA
gene-Rassf5	rna-NM_018750	1	NA
gene-Srgap2	rna-NM_001081011	0.113090527281037	NA
gene-Srgap2	rna-XR_001781100	0.113090527281037	NA
gene-Srgap2	rna-XR_001781103	0.113090527281037	NA
gene-Fam72a	rna-XM_030255524	1	NA
gene-Fam72a	rna-NM_175382	1	NA
gene-Slc41a1	rna-XM_036154631	1	NA
gene-Slc41a1	rna-NM_173865	1	NA
gene-Nucks1	rna-NM_001145804	0.99006814734823	NA
gene-Nucks1	rna-NM_175294	0.99006814734823	NA
gene-Mfsd4a	rna-XM_006529345	0.160636365773181	NA
gene-Mfsd4a	rna-XM_030252744	0.160636365773181	NA
gene-Mfsd4a	rna-NM_001114662	0.160636365773181	NA
gene-Cdk18	rna-NM_008795	1	NA
gene-Cdk18	rna-XR_001783189	1	NA
gene-Cdk18	rna-XR_387152	1	NA
gene-Gm29695	rna-XR_004935384	0.0367220892948489	0.0105857809075776
gene-Gm29695	rna-XR_387382	0.0367220892948489	1
gene-Gm29695	rna-XR_387384	0.0367220892948489	1
gene-Lemd1	rna-XM_006529347	0.359562127908149	NA
gene-Lemd1	rna-NM_001033250	0.359562127908149	NA
gene-Lemd1	rna-NM_001311104	0.359562127908149	NA
gene-Klhdc8a	rna-NM_001417652	1	NA
gene-Klhdc8a	rna-NM_144810	1	NA
gene-Klhdc8a	rna-XM_006529354	1	NA
gene-Nuak2	rna-XM_036153961	0.754923483911167	NA
gene-Nuak2	rna-NM_001195025	0.754923483911167	NA
gene-Nuak2	rna-NM_028778	0.754923483911167	NA
gene-Tmcc2	rna-NM_178874	1	NA
gene-Tmcc2	rna-XM_006529852	1	NA
gene-Dstyk	rna-NM_172516	1	NA
gene-Dstyk	rna-XM_036163421	1	NA
gene-Rbbp5	rna-XM_030252808	1	NA
gene-Rbbp5	rna-NM_001357486	1	NA
gene-Cntn2	rna-NM_177129	1	NA
gene-Cntn2	rna-XR_878318	1	NA
gene-Nfasc	rna-NM_182716	1	NA
gene-Nfasc	rna-XM_006529653	1	NA
gene-Nfasc	rna-XM_036165357	1	NA
gene-Nfasc	rna-XM_036165385	1	NA
gene-Gm31159	rna-XR_001779425	1	NA
gene-Gm31159	rna-XR_878529	1	NA
gene-Mdm4	rna-NM_001302801	0	0.0727120802677479
gene-Mdm4	rna-NM_001302803	0	1
gene-Mdm4	rna-NM_001302804	0	1
gene-Mdm4	rna-NM_001302802	0	2.38725316995284e-36
gene-Mdm4	rna-XR_387151	0	0.504259932196752
gene-Mdm4	rna-XR_003953685	0	1
gene-Pik3c2b	rna-NM_001099276	1.99906853283485e-07	0
gene-Pik3c2b	rna-XM_006529533	1.99906853283485e-07	0
gene-Plekha6	rna-XM_030253991	0	1
gene-Plekha6	rna-XM_036164730	0	1
gene-Plekha6	rna-XR_003955354	0	4.12542570600558e-73
gene-Plekha6	rna-XR_004942424	0	1
gene-Plekha6	rna-XR_004942427	0	1
gene-Plekha6	rna-NM_001160268	0	1
gene-Plekha6	rna-NM_182930	0	1
gene-Etnk2	rna-NM_001419593	1	NA
gene-Etnk2	rna-NM_175443	1	NA
gene-Sox13	rna-NM_001420922	0.77594989355951	NA
gene-Sox13	rna-NM_001420925	0.77594989355951	NA
gene-Sox13	rna-NM_001420924	0.77594989355951	NA
gene-Sox13	rna-NM_011439	0.77594989355951	NA
gene-Zc3h11a	rna-NM_001357228	0.748279054281205	NA
gene-Zc3h11a	rna-NM_001276767	0.748279054281205	NA
gene-Zc3h11a	rna-NM_144530	0.748279054281205	NA
gene-Zbed6	rna-NM_001395904	0.0509794939158715	NA
gene-Zbed6	rna-NM_001166552	0.0509794939158715	NA
gene-Atp2b4	rna-NM_001167949	0.520998167243763	NA
gene-Atp2b4	rna-NM_001421078	0.520998167243763	NA
gene-Atp2b4	rna-NM_213616	0.520998167243763	NA
gene-Optc	rna-NM_054076	1	NA
gene-Optc	rna-NM_001160422	1	NA
gene-Adora1	rna-NM_001008533	0.718311825593469	NA
gene-Adora1	rna-NM_001039510	0.718311825593469	NA
gene-Adora1	rna-NM_001282945	0.718311825593469	NA
gene-Adora1	rna-NM_001291930	0.718311825593469	NA
gene-Ppfia4	rna-XR_004934166	1	NA
gene-Ppfia4	rna-NM_001374777	1	NA
gene-Ppfia4	rna-XR_001785571	1	NA
gene-Ppfia4	rna-XR_001785570	1	NA
gene-Tmem183a	rna-NR_151737	0.622298921344084	NA
gene-Tmem183a	rna-NM_001042485	0.622298921344084	NA
gene-Tmem183a	rna-NM_020588	0.622298921344084	NA
gene-Cyb5r1	rna-NM_028057	0.889563172580421	NA
gene-Cyb5r1	rna-NR_149307	0.889563172580421	NA
gene-Adipor1	rna-NM_028320	1	NA
gene-Adipor1	rna-NM_001306069	1	NA
gene-Kdm5b	rna-NM_152895	1	NA
gene-Kdm5b	rna-XM_017312617	1	NA
gene-Syt2	rna-NM_001421363	0.101410477275798	NA
gene-Syt2	rna-NM_001355726	0.101410477275798	NA
gene-Ppp1r12b	rna-XM_006529713	0.243131358550751	NA
gene-Ppp1r12b	rna-NM_001368827	0.243131358550751	NA
gene-Ppp1r12b	rna-NM_001368829	0.243131358550751	NA
gene-Lgr6	rna-XM_006529714	1	NA
gene-Lgr6	rna-NM_001418309	1	NA
gene-Rnpep	rna-NM_001159624	1	NA
gene-Rnpep	rna-NM_145417	1	NA
gene-Rnpep	rna-NR_185276	1	NA
gene-Ipo9	rna-NM_001357576	1	NA
gene-Ipo9	rna-NM_153774	1	NA
gene-Nav1	rna-NM_173437	1	NA
gene-Nav1	rna-XR_004941778	1	NA
gene-Csrp1	rna-NM_001420087	0.731415418327687	NA
gene-Csrp1	rna-NM_007791	0.731415418327687	NA
gene-Tmem9	rna-NM_025439	1	NA
gene-Tmem9	rna-NM_001160146	1	NA
gene-Kif21b	rna-NM_001039472	1	NA
gene-Kif21b	rna-NR_153829	1	NA
gene-Inava	rna-NM_001405152	0.119637956332704	NA
gene-Inava	rna-NM_001405153	0.119637956332704	NA
gene-Inava	rna-NM_001405154	0.119637956332704	NA
gene-Inava	rna-NM_028872	0.119637956332704	NA
gene-Camsap2	rna-NM_001347109	0.194484697825351	NA
gene-Camsap2	rna-XM_011248066	0.194484697825351	NA
gene-Ddx59	rna-NM_026500	0.78570794417174	NA
gene-Ddx59	rna-XM_036153247	0.78570794417174	NA
gene-Ddx59	rna-XM_006529843	0.78570794417174	NA
gene-Kif14	rna-XM_006529729	1	NA
gene-Kif14	rna-NM_001287179	1	NA
gene-Zfp281	rna-NM_001160251	1	NA
gene-Zfp281	rna-NM_177643	1	NA
gene-Gm4258	rna-XR_004935425	0.469099698670943	NA
gene-Gm4258	rna-XR_003948014	0.469099698670943	NA
gene-Gm4258	rna-XR_003948013	0.469099698670943	NA
gene-Gm34353	rna-XR_387447	1	NA
gene-Gm34353	rna-XR_387448	1	NA
gene-Lhx9	rna-NM_001025565	1	NA
gene-Lhx9	rna-XM_017318637	1	NA
gene-Lhx9	rna-XM_006529170	1	NA
gene-Lhx9	rna-XM_006529172	1	NA
gene-Dennd1b	rna-NM_001166501	0.576442231171587	NA
gene-Dennd1b	rna-XM_036165915	0.576442231171587	NA
gene-Dennd1b	rna-NM_181347	0.576442231171587	NA
gene-Crb1	rna-XR_004940699	1	NA
gene-Crb1	rna-XM_030251879	1	NA
gene-Crb1	rna-XM_006529217	1	NA
gene-Crb1	rna-NM_133239	1	NA
gene-Crb1	rna-XM_036162474	1	NA
gene-Zbtb41	rna-XM_006529448	0.578777634450586	NA
gene-Zbtb41	rna-XM_006529447	0.578777634450586	NA
gene-Zbtb41	rna-NM_001412694	0.578777634450586	NA
gene-Zbtb41	rna-NM_172643	0.578777634450586	NA
gene-Aspm	rna-NM_009791	9.95165508010157e-09	0
