"","Gene","Event_Type","Chromosome","Coordinates","Strand","dPSI_PE-Ctrl","p-val_PE-Ctrl","-log10(p-adj PE-Ctrl)","regulation"
"195","Abca17","SE","NC_000083.7","24485008-24486524:24486711-24498022","-",0.0901242941,0.1898101898,0.721680476549804,"not significant"
"196","Abca17","SE","NC_000083.7","24545447-24546613:24546729-24547503","-",0,0.1898101898,0.721680476549804,"not significant"
"197","Abca1","SE","NC_000070.7","53050458-53050935:53051009-53059257","-",-0.0271120797,0.2472527473,0.606858874126733,"not significant"
"198","Abca2_and_gene-Mir3087","SE","NC_000068.8","25322101-25322396:25322398-25323110","+",0.0115212269,0.3533005456,0.451855691886167,"not significant"
"199","Abca2_and_gene-Mir3087","SE","NC_000068.8","25322101-25322396:25322467-25323110","+",0,0.3971028971,0.401096944489998,"not significant"
"200","Abca2_and_gene-Mir3087","SE","NC_000068.8","25322101-25322396:25322542-25323110","+",0,0.3971028971,0.401096944489998,"not significant"
"201","Abca3","SE","NC_000083.7","24571225-24576893:24576965-24579862","+",-0.0119105719,0.4140859141,0.382909542578253,"not significant"
"202","Abca3","SE","NC_000083.7","24580063-24581909:24582007-24583451","+",0.0004994869,0.4140859141,0.382909542578253,"not significant"
"203","Abca4","SE","NC_000069.7","121921967-121922446:121922538-121922965","+",-0.0498491946,0.2272727273,0.643452676434072,"not significant"
"204","Abca4","SE","NC_000069.7","121928913-121930467:121930536-121930630","+",-0.0707504462,0.2272727273,0.643452676434072,"not significant"
"205","Abca4","SE","NC_000069.7","121950134-121951484:121951607-121951963","+",0,0.2272727273,0.643452676434072,"not significant"
"206","Abca7","SE","NC_000076.7","79847232-79847547:79847676-79847749","+",-0.0095202588,0.3261738262,0.486550891833376,"not significant"
"207","Abca8a","SE","NC_000077.7","109941841-109943842:109943955-109945309","-",-0.0105487246,0.3161838162,0.500060363103715,"not significant"
"208","Abca8a","SE","NC_000077.7","109982446-109985057:109985105-109986689","-",0,0.3161838162,0.500060363103715,"not significant"
"209","Abca8b","SE","NC_000077.7","109825437-109825549:109825604-109826542","-",-0.3345205026,0.2769230769,0.557640851575741,"not significant"
"210","Abca8b","SE","NC_000077.7","109844457-109845861:109846027-109847889","-",0,0.2867132867,0.542552180765452,"not significant"
"211","Abca8b","SE","NC_000077.7","109864644-109865334:109865519-109865816","-",0.2322548487,0.2769230769,0.557640851575741,"not significant"
"212","Abca8b","SE","NC_000077.7","109872605-109872993:109873094-109886438","-",-0.0462347459,0.2826340326,0.548775544962717,"not significant"
"213","Abca9","SE","NC_000077.7","110045389-110045981:110046122-110049007","-",-0.1206545479,0.2257742258,0.646325638282339,"not significant"
"214","Abcb10","SE","NC_000074.7","124694874-124696076:124696262-124696459","-",-0.0072460524,0.3261738262,0.486550891833376,"not significant"
"215","Abcb4","SE","NC_000071.7","8943907-8944088:8944164-8946573","+",-0.5416817817,0.1363636364,0.865301425986732,"not significant"
"216","Abcb4","SE","NC_000071.7","8949718-8955975:8956032-8957208","+",-0.5,0.1363636364,0.865301425986732,"not significant"
"217","Abcb4","SE","NC_000071.7","9000105-9000660:9000857-9005389","+",0.5416817817,0.1363636364,0.865301425986732,"not significant"
"218","Abcc10","SE","NC_000083.7","46618226-46619297:46619399-46620964","-",-0.0020117409,0.3376623377,0.471517377153223,"not significant"
"219","Abcc10","SE","NC_000083.7","46618226-46619297:46619416-46620964","-",-0.0468517569,0.3376623377,0.471517377153223,"not significant"
"220","Abcc10","SE","NC_000083.7","46618226-46620964:46621159-46621303","-",0.0362630596,0.3376623377,0.471517377153223,"not significant"
"221","Abcc2","SE","NC_000085.7","43772795-43774859:43775000-43784891","+",0,0.1398601399,0.854306041677307,"not significant"
"222","Abcc4_and_gene-Mir6391_and_gene-Gm41247","SE","NC_000080.7","118869599-118891562:118891786-118905759","-",-0.0788108997,0.2707292707,0.567464786651868,"not significant"
"223","Abcc5","SE","NC_000082.7","20157704-20163385:20163544-20176119","-",0.0099614484,0.4145854146,0.382385980751947,"not significant"
"224","Abcc5","SE","NC_000082.7","20163544-20176119:20176308-20180932","-",-0.0018481533,0.4145854146,0.382385980751947,"not significant"
"225","Abcc5","SE","NC_000082.7","20211557-20214291:20214370-20214765","-",0.0839817493,0.4145854146,0.382385980751947,"not significant"
"226","Abcc5","SE","NC_000082.7","20211672-20214291:20214370-20214765","-",0.0158671559,0.4145854146,0.382385980751947,"not significant"
"227","Abcc5","SE","NC_000082.7","20224634-20237473:20237559-20241055","-",-0.0094377147,0.4145854146,0.382385980751947,"not significant"
"228","Abcc6","SE","NC_000073.7","45636065-45638962:45639169-45639712","-",-0.2262837896,0.1683316683,0.773834172353665,"not significant"
"229","Abcc6","SE","NC_000073.7","45641807-45644605:45644764-45646079","-",0.1116690475,0.1683316683,0.773834172353665,"not significant"
"230","Abcc8","SE","NC_000073.7","45756740-45757508:45757618-45757739","-",0.2947168271,0.293040293,0.533072660108528,"not significant"
"231","Abcc8","SE","NC_000073.7","45756740-45757508:45757638-45757739","-",0.0738158985,0.293040293,0.533072660108528,"not significant"
"232","Abcc9","SE","NC_000072.7","142536229-142539690:142539868-142540435","-",-0.0048676009,0.3461538462,0.460730838473587,"not significant"
"233","Abcc9","SE","NC_000072.7","142536229-142539693:142539868-142540435","-",-0.0030975784,0.3461538462,0.460730838473587,"not significant"
"234","Abcc9","SE","NC_000072.7","142592099-142593753:142593791-142598253","-",-0.0847256445,0.3461538462,0.460730838473587,"not significant"
"235","Abcc9","SE","NC_000072.7","142602401-142604224:142604328-142610258","-",0.0029481168,0.3461538462,0.460730838473587,"not significant"
"236","Abcd3","SE","NC_000069.7","121586551-121590098:121590134-121608658","-",0.00016857,0.4020979021,0.395668192773165,"not significant"
"237","Abcd4","SE","NC_000078.7","84652158-84652646:84652737-84652874","-",-0.0777604198,0.3446553447,0.462614982349775,"not significant"
"238","Abcd4","SE","NC_000078.7","84652158-84652874:84653082-84655344","-",0.2063283146,0.3446553447,0.462614982349775,"not significant"
"239","Abcd4","SE","NC_000078.7","84659224-84659554:84659670-84660679","-",0.0039030188,0.3446553447,0.462614982349775,"not significant"
"240","Abcg2","SE","NC_000072.7","58574093-58627446:58627528-58632623","+",0.0702926944,0.2897102897,0.538036079595787,"not significant"
"241","Abcg3","SE","NC_000071.7","105099507-105100950:105101039-105109043","-",-0.25,0.1168831169,0.932248215670426,"not significant"
"242","Abhd10","SE","NC_000082.7","45552322-45553101:45553142-45557256","-",0.0270131106,0.2957042957,0.529142366426689,"not significant"
"243","Abhd10","SE","NC_000082.7","45557998-45560682:45560865-45563140","-",-0.013642216,0.2957042957,0.529142366426689,"not significant"
"244","Abhd12","SE","NC_000068.8","150700404-150743415:150743455-150746277","-",-0.0078141707,0.4127122877,0.384352600662533,"not significant"
"245","Abhd13","SE","NC_000074.7","10028019-10032864:10032970-10037385","+",-0.1072001131,0.0839160839,1.07615479150068,"skipped exon"
"246","Abhd14a","SE","NC_000075.7","106321505-106322725:106323028-106324730","-",-0.0106605965,0.3351648352,0.474741552928742,"not significant"
"247","Abhd14a","SE","NC_000075.7","106321505-106322725:106323033-106324730","-",0.0583905355,0.2857142857,0.54406804437199,"not significant"
"248","Abhd16a","SE","NC_000083.7","35310633-35310795:35310983-35313227","+",0.0036286856,0.4095904096,0.387650220749414,"not significant"
"249","Abhd16a","SE","NC_000083.7","35321198-35321274:35321372-35321451","+",-0.0043860121,0.4095904096,0.387650220749414,"not significant"
"250","Abhd17a","SE","NC_000076.7","80420156-80421442:80421636-80422349","-",0.0136214353,0.1928071928,0.714876768487747,"not significant"
"251","Abhd17b","SE","NC_000085.7","21630957-21654360:21654452-21655717","+",0.012741392,0.2892107892,0.538785509432065,"not significant"
"252","Abhd18","SE","NC_000069.7","40860391-40860602:40860653-40864938","+",-0.0055360004,0.3341658342,0.476037955331074,"not significant"
"253","Abhd18","SE","NC_000069.7","40860391-40864938:40865038-40871121","+",0.0679495846,0.3341658342,0.476037955331074,"not significant"
"254","Abhd2_and_gene-Gm39041","SE","NC_000073.7","78923087-78940325:78940468-78944256","+",0.0382241041,0.1378621379,0.860554990958808,"not significant"
"255","Abhd3","SE","NC_000084.7","10647891-10647970:10648018-10652188","-",0.1202002013,0.2357642358,0.627522074443332,"not significant"
"256","Abhd5","SE","NC_000075.7","122180904-122194201:122194286-122196954","+",-0.1831474847,0.1573426573,0.803153519471441,"not significant"
"257","Abhd5","SE","NC_000075.7","122180904-122196954:122197326-122204971","+",-0.0004558521,0.3471528472,0.459479268494197,"not significant"
"258","Abhd6","SE","NC_000080.7","14430025-14441384:14441536-14466810","-",0.0387563878,0.3566433566,0.447765861419922,"not significant"
"259","Abi1","SE","NC_000068.8","22836773-22840196:22840282-22843447","-",-0.0038323982,0.3961038961,0.402190885829968,"not significant"
"260","Abi1","SE","NC_000068.8","22836773-22843447:22843620-22847030","-",-0.0041070029,0.3961038961,0.402190885829968,"not significant"
"261","Abi1","SE","NC_000068.8","22836773-22843447:22843623-22847030","-",-0.0009007974,0.3961038961,0.402190885829968,"not significant"
"262","Abi1","SE","NC_000068.8","22840282-22843447:22843620-22847030","-",-0.0045526095,0.3961038961,0.402190885829968,"not significant"
"263","Abi1","SE","NC_000068.8","22840282-22843447:22843623-22847030","-",-0.0165680544,0.3961038961,0.402190885829968,"not significant"
"264","Abi1","SE","NC_000068.8","22850859-22852413:22852513-22861095","-",0.0312246042,0.3961038961,0.402190885829968,"not significant"
"265","Abi1","SE","NC_000068.8","22852513-22853226:22853240-22861095","-",-0.0009906574,0.3961038961,0.402190885829968,"not significant"
"266","Abi1","SE","NC_000068.8","22852513-22861095:22861271-22884535","-",0.0238833467,0.3961038961,0.402190885829968,"not significant"
"267","Abi1","SE","NC_000068.8","22853240-22861095:22861271-22884535","-",-0.0005065355,0.3961038961,0.402190885829968,"not significant"
"268","Abi1","SE","NC_000068.8","22861271-22884535:22884702-22929961","-",0.0017337085,0.3961038961,0.402190885829968,"not significant"
"269","Abi2","SE","NC_000067.7","60476391-60478101:60478118-60483144","+",-0.0030388936,0.4205794206,0.3761519816224,"not significant"
"270","Abi2","SE","NC_000067.7","60483241-60486419:60486565-60487237","+",0.0018649953,0.4205794206,0.3761519816224,"not significant"
"271","Abi2","SE","NC_000067.7","60483241-60486419:60486565-60487240","+",0.0060406576,0.4205794206,0.3761519816224,"not significant"
"272","Abi2","SE","NC_000067.7","60487361-60489230:60489412-60492763","+",-0.0262051614,0.4205794206,0.3761519816224,"not significant"
"273","Abi2","SE","NC_000067.7","60487361-60489329:60489412-60492763","+",-0.0606660973,0.4205794206,0.3761519816224,"not significant"
"274","Abi2","SE","NC_000067.7","60492921-60503688:60503774-60509825","+",-0.0168458844,0.4205794206,0.3761519816224,"not significant"
"275","Abi3","SE","NC_000077.7","95723702-95724035:95724160-95724466","-",-0.0599392087,0.2272727273,0.643452676434072,"not significant"
"276","Abl1_and_gene-Gm57832","SE","NC_000068.8","31579954-31580567:31580771-31668346","+",-0.0022666199,0.4000999001,0.397831557058954,"not significant"
"277","Abl1_and_gene-Gm57832","SE","NC_000068.8","31579954-31585761:31585904-31668346","+",-0.007687775,0.4000999001,0.397831557058954,"not significant"
"278","Abl2","SE","NC_000067.7","156386775-156448409:156448471-156450055","+",0.0734679426,0.2661338661,0.57489985703632,"not significant"
"279","Abl2","SE","NC_000067.7","156443628-156448409:156448471-156450055","+",0,0.2661338661,0.57489985703632,"not significant"
"280","Ablim1","SE","NC_000085.7","57033404-57035357:57035497-57037894","-",-0.0233496595,0.3927802966,0.405850306253009,"not significant"
"281","Ablim1","SE","NC_000085.7","57033404-57035357:57035503-57037894","-",-0.0940753982,0.3927802966,0.405850306253009,"not significant"
"282","Ablim1","SE","NC_000085.7","57037941-57039562:57039666-57049685","-",-0.03140666,0.3927802966,0.405850306253009,"not significant"
"283","Ablim1","SE","NC_000085.7","57039666-57047517:57047636-57049685","-",-0.002017373,0.4110889111,0.386064237919315,"not significant"
"284","Ablim1","SE","NC_000085.7","57057369-57065846:57065929-57068245","-",-0.0042174507,0.3927802966,0.405850306253009,"not significant"
"285","Ablim2","SE","NC_000071.7","35985526-35989030:35989086-35990397","+",-0.0153579453,0.3516483516,0.453891414060903,"not significant"
"286","Ablim2","SE","NC_000071.7","35994441-35997134:35997166-35998625","+",-0.0053226808,0.3516483516,0.453891414060903,"not significant"
"287","Ablim2","SE","NC_000071.7","35998745-36000512:36000610-36006148","+",-0.101621625,0.3516483516,0.453891414060903,"not significant"
"288","Ablim2","SE","NC_000071.7","36006249-36006860:36006913-36014472","+",0.0556827427,0.3516483516,0.453891414060903,"not significant"
"289","Ablim2","SE","NC_000071.7","36006913-36013445:36013564-36014472","+",0.0523556271,0.3516483516,0.453891414060903,"not significant"
"290","Ablim2","SE","NC_000071.7","36015308-36024049:36024110-36031977","+",0,0.3516483516,0.453891414060903,"not significant"
"291","Ablim2","SE","NC_000071.7","36024110-36030514:36030568-36031977","+",0,0.3516483516,0.453891414060903,"not significant"
"292","Abr","SE","NC_000077.7","76370006-76377264:76377362-76399714","-",0.0070935968,0.3866133866,0.412723112475445,"not significant"
"293","Abtb1","SE","NC_000072.7","88813434-88813507:88813707-88815100","-",-0.0061789006,0.3746253746,0.426402809781016,"not significant"
"294","Abtb1","SE","NC_000072.7","88816753-88817692:88817747-88817820","-",0.0595162283,0.3746253746,0.426402809781016,"not significant"
"295","Acaa1a","SE","NC_000075.7","119173318-119173532:119173574-119175536","+",0.0093380971,0.2962037962,0.528409379784603,"not significant"
"296","Acaa1b","SE","NC_000075.7","118980982-118982738:118982780-118982994","-",-0.25,0.1558441558,0.807309479247907,"not significant"
"297","Acaca","SE","NC_000077.7","84020956-84023230:84023277-84083905","+",-0.0213135241,0.4040959041,0.393515551526626,"not significant"
"298","Acaca","SE","NC_000077.7","84020956-84023230:84023317-84083905","+",-0.1569995689,0.3791208791,0.421222297271737,"not significant"
"299","Acaca","SE","NC_000077.7","84020956-84083905:84083951-84086264","+",0.0265431633,0.4040959041,0.393515551526626,"not significant"
"300","Acaca","SE","NC_000077.7","84070752-84083905:84083951-84086264","+",0.0515105802,0.3791208791,0.421222297271737,"not significant"
"301","Acaca","SE","NC_000077.7","84105116-84106660:84106798-84113968","+",-0.0644479373,0.3791208791,0.421222297271737,"not significant"
"302","Acaca","SE","NC_000077.7","84171336-84181114:84181137-84183717","+",-0.0054011939,0.4040959041,0.393515551526626,"not significant"
"303","Acacb","SE","NC_000071.7","114349154-114349699:114349761-114350712","+",-0.1031981813,0.1928071928,0.714876768487747,"not significant"
"304","Acad10","SE","NC_000071.7","121775457-121777187:121777368-121780675","-",-0.033502482,0.2237762238,0.650186059099012,"not significant"
"305","Acad8","SE","NC_000075.7","26901492-26901879:26901988-26902536","-",-0.0519642934,0.2204462204,0.656697342850339,"not significant"
"306","Acad9","SE","NC_000069.7","36128605-36129392:36129492-36130125","+",0.0496136556,0.2817182817,0.55018496918814,"not significant"
"307","Acan","SE","NC_000073.7","78750982-78757863:78757976-78761042","+",-0.25,0.1428571429,0.845098039883969,"not significant"
"308","Acap2","SE","NC_000082.7","30925960-30926346:30926450-30926845","-",-0.1553789573,0.0740925741,1.1302253168385,"skipped exon"
"309","Acap2","SE","NC_000082.7","30938265-30941439:30941459-30946139","-",0.1110454406,0.0911588412,1.04020120415472,"included exon"
"310","Acap2","SE","NC_000082.7","30946251-30948432:30948443-30950078","-",-0.1560921306,0.0740925741,1.1302253168385,"skipped exon"
"311","Acap3","SE","NC_000070.7","155976898-155979949:155980033-155980568","+",-0.0107406138,0.3181818182,0.497324640783133,"not significant"
